year,state,sector-name,fuel-name,value,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
1997,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,76.15,44.96,44.60833333333333,-105.547824721,38.9985518194
1997,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,42.32,48.8,48.025,-72.7257060428,41.6202863352
1997,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,16.85,54.92,54.175,-75.4004040929,38.8870164548
1997,Florida,Total carbon dioxide emissions from all sectors,All Fuels,217.84,71.19,70.125,-81.7974638723,28.628439264699995
1997,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,157.14,63.29,63.36666666666667,-83.4463418309,32.6492290722
1997,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,13.78,43.32,42.583333333333336,-114.659382348,44.0890895052
1997,Illinois,Total carbon dioxide emissions from all sectors,All Fuels,225.62,50.89,51.61666666666667,-89.19839676140002,40.0650409125
1997,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,217.99,50.5,51.31666666666666,-86.2756397346,39.9081412284
1997,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,74.25,46.77,47.51666666666667,-93.50006496049998,42.0746268788
1997,Kansas,Total carbon dioxide emissions from all sectors,All Fuels,71.23,53.66,54.14166666666667,-98.3802131736,38.4847081514
1997,Kentucky,Total carbon dioxide emissions from all sectors,All Fuels,142.96,54.63,55.49166666666667,-85.2904560935,37.5266674638
1997,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,221.41,66.24,66.38333333333334,-92.5856620163,31.0584069584
1997,Maine,Total carbon dioxide emissions from all sectors,All Fuels,19.58,40.11,40.075,-69.2266474552,45.3714334913
1997,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,72.79,54.11,53.76666666666667,-76.7724546076,39.0369222963
1997,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,85.19,47.53,46.93333333333334,-71.7986394244,42.2533023991
1997,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,191.91,43.39,43.55833333333334,-85.4371669561,44.3506813109
1997,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,91.71,39.93,40.075,-94.3090126515,46.3163329315
1997,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,55.8,63.1,63.61666666666667,-89.6652136847,32.750866634
1997,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,125.97,53.67,54.50833333333333,-92.47741015779998,38.3676131565
1997,Montana,Total carbon dioxide emissions from all sectors,All Fuels,29.89,41.77,41.15833333333333,-109.645148622,47.0335364218
1997,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,40.91,48.35,48.38333333333333,-99.8108090713,41.5271489603
1997,Nevada,Total carbon dioxide emissions from all sectors,All Fuels,38.16,50.77,49.48333333333333,-116.65522549,39.3562373462
1997,New Hampshire,Total carbon dioxide emissions from all sectors,All Fuels,16.51,42.51,42.35,-71.5775941473,43.6856317461
1997,New Jersey,Total carbon dioxide emissions from all sectors,All Fuels,125.5,52.16,51.45,-74.6607541123,40.1844273633
1997,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,55.84,53.16,52.85833333333333,-106.108388616,34.4213707591
1997,New York,Total carbon dioxide emissions from all sectors,All Fuels,204.2,44.52,44.50833333333333,-75.5031182762,42.9403901101
1997,North Carolina,Total carbon dioxide emissions from all sectors,All Fuels,142.32,58.18,58.48333333333334,-79.3723797543,35.5415341226
1997,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,47.61,39.84,39.69166666666667,-100.469321077,47.446338517
1997,Ohio,Total carbon dioxide emissions from all sectors,All Fuels,261.37,50.01,50.39166666666667,-82.7900611953,40.291452206
1997,Oklahoma,Total carbon dioxide emissions from all sectors,All Fuels,98.59,58.82,59.65,-97.5082927121,35.5834856477
1997,Oregon,Total carbon dioxide emissions from all sectors,All Fuels,35.88,47.83,46.5,-120.555413394,43.93664816060001
1997,Pennsylvania,Total carbon dioxide emissions from all sectors,All Fuels,276.89,48.05,48.125,-77.7995595623,40.8738378455
1997,Rhode Island,Total carbon dioxide emissions from all sectors,All Fuels,13.57,49.62,48.575,-71.5536120535,41.6760813901
1997,South Carolina,Total carbon dioxide emissions from all sectors,All Fuels,71.46,62.27,62.40833333333333,-80.8961396866,33.9079742468
1997,South Dakota,Total carbon dioxide emissions from all sectors,All Fuels,13.25,44.1,44.56666666666666,-100.230507516,44.4361607025
1997,Tennessee,Total carbon dioxide emissions from all sectors,All Fuels,122.79,56.99,57.66666666666666,-86.3433803654,35.8429870949
1997,Texas,Total carbon dioxide emissions from all sectors,All Fuels,649.76,64.12,64.64166666666667,-99.3506971451,31.4844643819
1997,Utah,Total carbon dioxide emissions from all sectors,All Fuels,61.13,48.32,47.53333333333333,-111.678216374,39.3237947509
1997,Vermont,Total carbon dioxide emissions from all sectors,All Fuels,6.5,41.35,41.35833333333333,-72.6626493581,44.07519582519999
1997,Virginia,Total carbon dioxide emissions from all sectors,All Fuels,110.01,54.59,54.79166666666666,-78.8122544727,37.5150238913
1997,Washington,Total carbon dioxide emissions from all sectors,All Fuels,79.48,46.92,46.125,-120.446866425,47.3809688818
1997,West Virginia,Total carbon dioxide emissions from all sectors,All Fuels,111.16,51.1,51.56666666666666,-80.6137119661,38.6425987436
1997,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,103.14,42.29,42.36666666666667,-90.0116942643,44.6380301915
1997,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,59.06,41.2,40.74166666666667,-107.551454075,42.999642032
1998,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,133.52,64.84,63.075,-86.8283719359,32.7898321918
1998,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,76.72,59.12,59.35,-111.664418336,34.2931098705
1998,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,60.53,62.94,60.40833333333333,-92.4392676639,34.8997453322
1998,California,Total carbon dioxide emissions from all sectors,All Fuels,362.67,56.72,57.36666666666667,-119.610698951,37.2460706736
1998,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,78.42,46.18,44.60833333333333,-105.547824721,38.9985518194
1998,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,39.92,51.42,48.05,-72.7257060428,41.6202863352
1998,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,16.2,57.27,54.16666666666666,-75.4004040929,38.8870164548
1998,Florida,Total carbon dioxide emissions from all sectors,All Fuels,230.34,72.25,70.11666666666666,-81.7974638723,28.628439264699995
1998,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,158.38,65.43,63.34166666666667,-83.4463418309,32.6492290722
1998,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,14.01,44.34,42.56666666666667,-114.659382348,44.0890895052
1998,Illinois,Total carbon dioxide emissions from all sectors,All Fuels,217.12,55.1,51.64166666666667,-89.19839676140002,40.0650409125
1998,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,219.72,54.81,51.31666666666666,-86.2756397346,39.9081412284
1998,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,77.18,50.82,47.50833333333333,-93.50006496049998,42.0746268788
1998,Kansas,Total carbon dioxide emissions from all sectors,All Fuels,70.11,56.22,54.14166666666667,-98.3802131736,38.4847081514
1998,Kentucky,Total carbon dioxide emissions from all sectors,All Fuels,141.42,58.02,55.50833333333333,-85.2904560935,37.5266674638
1998,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,208.22,68.45,66.39166666666667,-92.5856620163,31.0584069584
1998,Maine,Total carbon dioxide emissions from all sectors,All Fuels,19.26,43.28,40.1,-69.2266474552,45.3714334913
1998,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,76.02,56.82,53.74166666666667,-76.7724546076,39.0369222963
1998,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,83.11,50.17,46.91666666666666,-71.7986394244,42.2533023991
1998,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,191.11,48.21,43.55833333333334,-85.4371669561,44.3506813109
1998,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,91.77,45.09,40.09166666666666,-94.3090126515,46.3163329315
1998,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,56.64,65.63,63.63333333333333,-89.6652136847,32.750866634
1998,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,131.01,57.08,54.5,-92.47741015779998,38.3676131565
1998,Montana,Total carbon dioxide emissions from all sectors,All Fuels,32.07,44.05,41.13333333333333,-109.645148622,47.0335364218
1998,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,42.92,50.62,48.4,-99.8108090713,41.5271489603
1998,Nevada,Total carbon dioxide emissions from all sectors,All Fuels,40.82,49.17,49.49166666666667,-116.65522549,39.3562373462
1998,New Hampshire,Total carbon dioxide emissions from all sectors,All Fuels,16.53,45.74,42.34166666666667,-71.5775941473,43.6856317461
1998,New Jersey,Total carbon dioxide emissions from all sectors,All Fuels,120.95,54.99,51.44166666666666,-74.6607541123,40.1844273633
1998,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,55.39,53.95,52.833333333333336,-106.108388616,34.4213707591
1998,New York,Total carbon dioxide emissions from all sectors,All Fuels,203.06,48.12,44.475,-75.5031182762,42.9403901101
1998,North Carolina,Total carbon dioxide emissions from all sectors,All Fuels,142.07,60.6,58.50833333333333,-79.3723797543,35.5415341226
1998,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,48.82,43.52,39.708333333333336,-100.469321077,47.446338517
1998,Ohio,Total carbon dioxide emissions from all sectors,All Fuels,260.7,53.96,50.425,-82.7900611953,40.291452206
1998,Oklahoma,Total carbon dioxide emissions from all sectors,All Fuels,97.14,61.99,59.66666666666666,-97.5082927121,35.5834856477
1998,Oregon,Total carbon dioxide emissions from all sectors,All Fuels,41.63,47.9,46.5,-120.555413394,43.93664816060001
1998,Pennsylvania,Total carbon dioxide emissions from all sectors,All Fuels,266.28,51.58,48.125,-77.7995595623,40.8738378455
1998,Rhode Island,Total carbon dioxide emissions from all sectors,All Fuels,13.78,51.84,48.56666666666666,-71.5536120535,41.6760813901
1998,South Carolina,Total carbon dioxide emissions from all sectors,All Fuels,74.98,64.44,62.39166666666667,-80.8961396866,33.9079742468
1998,South Dakota,Total carbon dioxide emissions from all sectors,All Fuels,12.81,47.5,44.575,-100.230507516,44.4361607025
1998,Tennessee,Total carbon dioxide emissions from all sectors,All Fuels,122.03,59.98,57.68333333333333,-86.3433803654,35.8429870949
1998,Texas,Total carbon dioxide emissions from all sectors,All Fuels,656.48,66.89,64.64999999999999,-99.3506971451,31.4844643819
1998,Utah,Total carbon dioxide emissions from all sectors,All Fuels,63.57,48.27,47.54166666666666,-111.678216374,39.3237947509
1998,Vermont,Total carbon dioxide emissions from all sectors,All Fuels,6.25,44.89,41.35,-72.6626493581,44.07519582519999
1998,Virginia,Total carbon dioxide emissions from all sectors,All Fuels,111.88,57.25,54.78333333333333,-78.8122544727,37.5150238913
1998,Washington,Total carbon dioxide emissions from all sectors,All Fuels,84.22,48.68,46.125,-120.446866425,47.3809688818
1998,West Virginia,Total carbon dioxide emissions from all sectors,All Fuels,115.3,54.07,51.56666666666666,-80.6137119661,38.6425987436
1998,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,101.08,47.33,42.38333333333333,-90.0116942643,44.6380301915
1998,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,63.96,42.55,40.766666666666666,-107.551454075,42.999642032
1999,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,135.84,64.32,63.083333333333336,-86.8283719359,32.7898321918
1999,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,80.62,60.8,59.333333333333336,-111.664418336,34.2931098705
1999,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,62.72,62.14,60.41666666666666,-92.4392676639,34.8997453322
1999,California,Total carbon dioxide emissions from all sectors,All Fuels,366.1,57.82,57.39166666666667,-119.610698951,37.2460706736
1999,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,80.46,46.58,44.6,-105.547824721,38.9985518194
1999,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,41.17,50.98,48.04166666666666,-72.7257060428,41.6202863352
1999,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,16.4,56.56,54.175,-75.4004040929,38.8870164548
1999,Florida,Total carbon dioxide emissions from all sectors,All Fuels,229.81,71.38,70.10833333333333,-81.7974638723,28.628439264699995
1999,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,160.99,64.7,63.36666666666667,-83.4463418309,32.6492290722
1999,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,14.9,43.43,42.56666666666667,-114.659382348,44.0890895052
1999,Illinois,Total carbon dioxide emissions from all sectors,All Fuels,226.92,53.61,51.6,-89.19839676140002,40.0650409125
1999,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,226.45,53.36,51.31666666666666,-86.2756397346,39.9081412284
1999,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,78.14,49.76,47.525,-93.50006496049998,42.0746268788
1999,Kansas,Total carbon dioxide emissions from all sectors,All Fuels,73.27,55.88,54.125,-98.3802131736,38.4847081514
1999,Kentucky,Total carbon dioxide emissions from all sectors,All Fuels,146.22,57.32,55.48333333333333,-85.2904560935,37.5266674638
1999,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,206.48,67.93,66.375,-92.5856620163,31.0584069584
1999,Maine,Total carbon dioxide emissions from all sectors,All Fuels,20.23,43.82,40.075,-69.2266474552,45.3714334913
1999,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,78.6,55.81,53.75833333333333,-76.7724546076,39.0369222963
1999,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,80.75,49.91,46.94166666666666,-71.7986394244,42.2533023991
1999,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,198.98,46.49,43.56666666666666,-85.4371669561,44.3506813109
1999,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,92.58,43.62,40.09166666666666,-94.3090126515,46.3163329315
1999,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,61.45,65.13,63.65833333333333,-89.6652136847,32.750866634
1999,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,131.59,56.35,54.50833333333333,-92.47741015779998,38.3676131565
1999,Montana,Total carbon dioxide emissions from all sectors,All Fuels,32.83,43.69,41.125,-109.645148622,47.0335364218
1999,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,41.73,50.84,48.39166666666667,-99.8108090713,41.5271489603
1999,Nevada,Total carbon dioxide emissions from all sectors,All Fuels,41.43,50.47,49.46666666666667,-116.65522549,39.3562373462
1999,New Hampshire,Total carbon dioxide emissions from all sectors,All Fuels,16.7,45.52,42.35,-71.5775941473,43.6856317461
1999,New Jersey,Total carbon dioxide emissions from all sectors,All Fuels,124.25,54.18,51.44166666666666,-74.6607541123,40.1844273633
1999,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,56.3,54.47,52.86666666666667,-106.108388616,34.4213707591
1999,New York,Total carbon dioxide emissions from all sectors,All Fuels,205.73,47.07,44.49166666666667,-75.5031182762,42.9403901101
1999,North Carolina,Total carbon dioxide emissions from all sectors,All Fuels,140.78,59.82,58.51666666666667,-79.3723797543,35.5415341226
1999,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,49.87,42.65,39.675,-100.469321077,47.446338517
1999,Ohio,Total carbon dioxide emissions from all sectors,All Fuels,259.86,52.46,50.39166666666667,-82.7900611953,40.291452206
